"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.998573750E0,9.162446594E-1,3.424728241E0,8.360264740E0,9.080875196E0
1.000851875E1,1.047970734E0,3.446582794E0,7.993227997E0,8.767489346E0
1.001846375E1,1.080004120E0,3.493884430E0,7.648345184E0,8.477666033E0
1.002840975E1,1.123862915E0,3.545227661E0,7.405699768E0,8.287104203E0
1.003835458E1,1.105600891E0,3.572920074E0,7.248825989E0,8.156812454E0
1.004829958E1,1.053958282E0,3.542084198E0,7.167844391E0,8.064439332E0
1.005824458E1,1.011296997E0,3.520229645E0,7.067552948E0,7.960216268E0
1.006818958E1,9.351054382E-1,3.418740692E0,6.944508820E0,7.796692430E0
1.007813558E1,8.351133728E-1,3.283721466E0,6.782845001E0,7.582033192E0
1.008808058E1,7.779322815E-1,3.225342865E0,6.660249939E0,7.440896752E0
1.009802558E1,6.647676086E-1,3.178939362E0,6.614145813E0,7.368479916E0
1.010797058E1,4.326004028E-1,3.126248932E0,6.662195892E0,7.371935268E0
1.011791658E1,1.249900818E-1,3.166964264E0,6.767427063E0,7.472841108E0
1.012786158E1,-1.175056458E-1,3.235072632E0,6.854096832E0,7.580115164E0
1.013780658E1,-2.836601257E-1,3.299738159E0,6.824608154E0,7.585776918E0
1.014775158E1,-4.417314148E-1,3.360062714E0,6.729705505E0,7.534857946E0
1.015769758E1,-5.002597046E-1,3.446732483E0,6.638096008E0,7.496301968E0
1.016764258E1,-4.791535950E-1,3.555406494E0,6.601571960E0,7.513405077E0
1.017758758E1,-3.902384949E-1,3.671265564E0,6.667285309E0,7.621231548E0
1.018753258E1,-1.820214844E-1,3.873944092E0,6.773264923E0,7.804978691E0
1.019747858E1,-3.712280273E-2,3.927832031E0,7.077881470E0,8.094791453E0
1.020742358E1,1.047821045E-2,3.959566040E0,7.438631287E0,8.426832646E0
1.021736858E1,-9.400451660E-2,3.991150360E0,7.785160675E0,8.749105370E0
1.022731358E1,-2.757266235E-1,3.989803162E0,8.098159790E0,9.031873915E0
1.023725858E1,-6.108796692E-1,4.021986237E0,8.400381317E0,9.333592745E0
1.024720458E1,-1.020877075E0,4.043840790E0,8.801996155E0,9.740121901E0
1.025714958E1,-1.343007202E0,4.089944916E0,9.165290680E0,1.012590100E1
1.026709458E1,-1.637444916E0,4.112996979E0,9.451645203E0,1.043702865E1
1.027703958E1,-1.636995850E0,4.152963867E0,9.738448792E0,1.071280772E1
1.028698558E1,-1.356179810E0,4.227209473E0,9.990524597E0,1.093247938E1
1.029693058E1,-1.015039215E0,4.269870758E0,1.013482452E1,1.104430935E1
1.030687558E1,-8.869056702E-1,4.216731262E0,1.027972321E1,1.114630582E1
1.031682058E1,-9.409432983E-1,4.081113281E0,1.056967026E1,1.136920355E1
1.032676658E1,-1.102457428E0,4.026327209E0,1.093550949E1,1.170521640E1
1.033671158E1,-1.242266693E0,4.102369080E0,1.122216339E1,1.201289348E1
1.034665658E1,-1.240919495E0,4.327650604E0,1.138532410E1,1.224312238E1
1.035660158E1,-1.158291321E0,4.634811859E0,1.134041748E1,1.230561613E1
1.036654658E1,-9.569599915E-1,4.968018951E0,1.103520218E1,1.213971465E1
1.037649258E1,-7.259902954E-1,5.324278107E0,1.044542862E1,1.174657305E1
1.038643758E1,-6.015989685E-1,5.453758850E0,9.961784363E0,1.137288682E1
1.039638258E1,-7.111711121E-1,5.445226593E0,9.825118561E0,1.125563022E1
1.040632758E1,-9.662406921E-1,5.485492859E0,9.949060822E0,1.140210788E1
1.041627358E1,-1.182989960E0,5.492677917E0,1.028690826E1,1.172132491E1
1.042621858E1,-1.212778015E0,5.413193207E0,1.060200302E1,1.196561571E1
1.043616358E1,-1.079854431E0,5.228627014E0,1.067100952E1,1.193210251E1
1.044610858E1,-6.771917725E-1,5.052443390E0,1.038884628E1,1.157211735E1
1.045605458E1,-1.579216003E-1,5.041665802E0,9.750423889E0,1.097789139E1
1.046599958E1,2.297721863E-1,5.128784637E0,8.959468689E0,1.032614673E1
1.047594458E1,5.263055420E-1,5.287155304E0,8.340805206E0,9.889390286E0
1.048588958E1,6.976991272E-1,5.455255737E0,8.004304962E0,9.711616609E0
1.049583458E1,8.327183533E-1,5.565127258E0,7.879015503E0,9.682094120E0
1.050578058E1,9.069639587E-1,5.588927765E0,8.027806091E0,9.823663666E0
1.051572558E1,8.078700256E-1,5.460195465E0,8.528065796E0,1.015845927E1
1.052567058E1,4.198768616E-1,5.263205109E0,9.255103912E0,1.065526035E1
1.053561558E1,4.939727783E-2,5.060526581E0,9.842183075E0,1.106706542E1
1.054556158E1,-9.280700684E-2,4.755460968E0,1.011641281E1,1.117876694E1
1.055550658E1,-2.323168945E-1,4.262086945E0,1.047761169E1,1.131369538E1
1.056545158E1,-5.935157776E-1,3.710933075E0,1.111348938E1,1.173170625E1
1.057539658E1,-1.103954315E0,3.264411621E0,1.171374115E1,1.221011180E1
1.058534258E1,-1.680106201E0,2.897075500E0,1.198033676E1,1.243962508E1
1.059528758E1,-2.093247070E0,2.591261444E0,1.182900146E1,1.228908438E1
1.060523258E1,-2.357447662E0,2.338287506E0,1.136885834E1,1.184382066E1
1.061517758E1,-2.368225250E0,2.230212250E0,1.080513062E1,1.128420069E1
1.062512258E1,-2.150128784E0,2.257904663E0,1.006776398E1,1.053949993E1
1.063506858E1,-2.004032593E0,2.310744781E0,9.303603058E0,9.793503864E0
1.064501358E1,-1.907932434E0,2.376907196E0,8.636141052E0,9.158210866E0
1.065495858E1,-1.759441223E0,2.534828796E0,8.039332123E0,8.611146929E0
1.066490358E1,-1.632804565E0,2.730921021E0,7.490872650E0,8.138621101E0
1.067484958E1,-1.556762695E0,2.896776123E0,6.847360840E0,7.596128782E0
1.068479458E1,-1.483415222E0,3.106939087E0,6.284680939E0,7.165947649E0
1.069473958E1,-1.423988800E0,3.320544891E0,5.855074310E0,6.880091399E0
1.070468458E1,-1.389560394E0,3.470682678E0,5.520969086E0,6.667654459E0
1.071463058E1,-1.330433350E0,3.655847626E0,5.303471375E0,6.577391837E0
1.072457558E1,-1.474733276E0,3.853586426E0,5.268893280E0,6.692249470E0
1.073452058E1,-1.552122345E0,4.049379272E0,5.322182465E0,6.865288228E0
1.074446558E1,-1.517693939E0,4.244273987E0,5.316344604E0,6.969991142E0
1.075441058E1,-1.738185425E0,4.241280212E0,5.383854218E0,7.070758987E0
1.076435658E1,-1.808239746E0,4.225263519E0,5.620212708E0,7.260122152E0
1.077430158E1,-1.775757294E0,4.278702393E0,5.966293030E0,7.553625662E0
1.078424658E1,-1.649869080E0,4.230053558E0,6.422544250E0,7.865398638E0
1.079419158E1,-1.460213470E0,4.164789276E0,6.970554657E0,8.250231834E0
1.080413758E1,-1.298699341E0,4.238436127E0,7.521259460E0,8.730424082E0
1.081408258E1,-1.109492798E0,4.293970642E0,7.970625000E0,9.121404554E0
1.082402758E1,-1.052311707E0,4.327051849E0,8.347391510E0,9.460955695E0
1.083397258E1,-9.514215088E-1,4.472698975E0,8.680149536E0,9.810975231E0
1.084391858E1,-8.171507263E-1,4.642895050E0,8.976233826E0,1.013888472E1
1.085386358E1,-8.431965637E-1,4.718188477E0,9.242530060E0,1.041137094E1
1.086380858E1,-9.767189026E-1,4.793930969E0,9.349707184E0,1.055238259E1
1.087375358E1,-1.198108521E0,4.837640076E0,9.334289246E0,1.058145459E1
1.088369858E1,-1.456321564E0,4.886288910E0,9.325457611E0,1.062830426E1
1.089364458E1,-1.612147522E0,4.971312103E0,9.367669830E0,1.072689152E1
1.090358958E1,-1.617087250E0,5.045258331E0,9.409732361E0,1.079873446E1
1.091353458E1,-1.317560120E0,5.125790863E0,9.388326874E0,1.077730848E1
1.092347958E1,-9.327104187E-1,5.202281799E0,9.292376404E0,1.069027333E1
1.093342558E1,-7.256909180E-1,5.196294250E0,9.297016754E0,1.067532771E1
1.094337058E1,-7.069798279E-1,5.096751251E0,9.465566254E0,1.077374764E1
1.095331558E1,-5.361849976E-1,5.245541840E0,9.611363068E0,1.096273249E1
1.096326058E1,-2.975811768E-1,5.642516327E0,9.623787231E0,1.115992051E1
1.097320658E1,-4.737648010E-1,5.788911896E0,9.573641510E0,1.119779290E1
1.098315158E1,-9.797126770E-1,5.541476440E0,9.713750153E0,1.122607412E1
1.099309658E1,-1.476978607E0,5.291346588E0,9.915979614E0,1.133606926E1
1.100304158E1,-1.691482544E0,5.109923859E0,1.013512390E1,1.147576453E1
1.101298658E1,-1.934876404E0,4.824916534E0,1.042896286E1,1.165276073E1
1.102293258E1,-2.311044159E0,4.389771423E0,1.076531342E1,1.185339577E1
1.103287787E1,-2.524799652E0,3.919449463E0,1.120509888E1,1.213634781E1
1.104282287E1,-2.564616852E0,3.552263031E0,1.162961609E1,1.242754210E1
1.105276787E1,-2.467618561E0,3.310964813E0,1.181493073E1,1.251575876E1
1.106271387E1,-2.291734314E0,3.179837494E0,1.162557449E1,1.226855309E1
1.107265887E1,-2.092199249E0,3.177891541E0,1.104029160E1,1.167751390E1
1.108260387E1,-1.945504303E0,3.386108551E0,1.026235931E1,1.098028856E1
1.109254887E1,-1.811832275E0,3.673810272E0,9.432634735E0,1.028368690E1
1.110249487E1,-1.687740326E0,3.932771759E0,8.592881012E0,9.599623180E0
1.111243987E1,-1.557660828E0,4.193529510E0,7.769742737E0,8.965539538E0
1.112238487E1,-1.447190552E0,4.352947998E0,7.088958435E0,8.443686900E0
1.113232987E1,-1.274449768E0,4.502487030E0,6.584657135E0,8.078014685E0
1.114227487E1,-1.032852173E0,4.597988434E0,6.254294128E0,7.830994592E0
1.115222087E1,-7.384144592E-1,4.584965515E0,6.113287354E0,7.677203069E0
1.116216587E1,-4.412823486E-1,4.546345825E0,6.127507782E0,7.642665902E0
1.117211087E1,-1.190025330E-1,4.585713959E0,6.164331207E0,7.683873590E0
1.118205587E1,1.877096558E-1,4.605622559E0,6.270011444E0,7.782032998E0
1.119200187E1,4.198768616E-1,4.606371002E0,6.429729309E0,7.920629355E0
1.120194687E1,6.429130554E-1,4.619393921E0,6.721921692E0,8.181464944E0
1.121189187E1,8.256829834E-1,4.715793457E0,7.047943726E0,8.520209568E0
1.122183687E1,9.339079285E-1,4.771178284E0,7.281458130E0,8.755338870E0
1.123178287E1,1.028062134E0,4.776118011E0,7.517217865E0,8.965309779E0
1.124172787E1,1.139729919E0,4.826413422E0,7.810009003E0,9.251458881E0
1.125167287E1,1.163081360E0,4.864883423E0,8.110733643E0,9.529105372E0
1.126161787E1,1.128503265E0,4.832251282E0,8.398135986E0,9.754632751E0
1.127156287E1,1.044677582E0,4.764142914E0,8.686137085E0,9.961796345E0
1.128150887E1,9.110055542E-1,4.667593689E0,9.032367096E0,1.020784097E1
1.129145387E1,7.532336426E-1,4.556674347E0,9.383686523E0,1.045869087E1
1.130139887E1,5.388793945E-1,4.488266602E0,9.670490112E0,1.067489143E1
1.131134387E1,2.375559998E-1,4.389621735E0,9.875413971E0,1.080967219E1
1.132128987E1,-4.221221924E-2,4.298012238E0,1.003333557E1,1.091524227E1
1.133123487E1,-3.564088440E-1,4.219126282E0,1.009336075E1,1.094550068E1
1.134117987E1,-6.909631348E-1,4.169878693E0,1.020203476E1,1.104295393E1
1.135112487E1,-9.656419373E-1,4.164340210E0,1.024694138E1,1.110288257E1
1.136107087E1,-1.130149841E0,4.163292389E0,1.019020935E1,1.106574032E1
1.137101587E1,-1.219514008E0,4.148922272E0,1.005234604E1,1.094305402E1
1.138096087E1,-1.219514008E0,4.115391998E0,9.887089691E0,1.077859955E1
1.139090587E1,-1.146765289E0,4.074976044E0,9.720037079E0,1.060186876E1
1.140085087E1,-1.127455444E0,4.010011139E0,9.562863922E0,1.043071002E1
1.141079687E1,-1.120569763E0,4.010759583E0,9.396410065E0,1.027785927E1
1.142074187E1,-1.167272644E0,4.034111023E0,9.220825195E0,1.013213672E1
1.143068687E1,-1.212029572E0,4.038901062E0,9.020841064E0,9.957776407E0
1.144063187E1,-1.217118988E0,4.087699585E0,8.687184906E0,9.677698493E0
1.145057787E1,-1.190324707E0,4.126169586E0,8.353977814E0,9.393140778E0
1.146052287E1,-1.236279144E0,4.165687408E0,8.052055664E0,9.149696067E0
1.147046787E1,-1.282532959E0,4.220323792E0,7.761809235E0,8.927581212E0
1.148041287E1,-1.296454010E0,4.248016205E0,7.563172302E0,8.770861414E0
1.149035787E1,-1.304387512E0,4.277355194E0,7.378157043E0,8.627537053E0
1.150030387E1,-1.230441284E0,4.362228699E0,7.284751282E0,8.579663525E0
1.151024887E1,-1.058149567E0,4.469405823E0,7.256310425E0,8.587741839E0
1.152019387E1,-9.144483948E-1,4.538861389E0,7.236551514E0,8.590992747E0
1.153013887E1,-8.529263306E-1,4.572691040E0,7.282056885E0,8.640910782E0
1.154008487E1,-7.569758606E-1,4.685556335E0,7.342531128E0,8.743009436E0
1.155002987E1,-6.179150391E-1,4.927902374E0,7.419770508E0,8.928551685E0
1.155997487E1,-4.936734009E-1,5.181325378E0,7.518714752E0,9.144447366E0
1.156991987E1,-4.352947998E-1,5.361251221E0,7.660619659E0,9.360426795E0
1.157986487E1,-5.279521179E-1,5.464686127E0,7.873926086E0,9.598970774E0
1.158981087E1,-8.090675354E-1,5.469027100E0,8.145012360E0,9.844088278E0
1.159975587E1,-1.131946106E0,5.455704803E0,8.478967896E0,1.014588160E1
1.160970087E1,-1.307231598E0,5.450166321E0,8.914262695E0,1.052982653E1
1.161964587E1,-1.275048523E0,5.342390442E0,9.377100220E0,1.086723943E1
1.162959187E1,-1.068927155E0,5.129832458E0,9.787696381E0,1.110210731E1
1.163953687E1,-7.000941467E-1,4.959786072E0,1.002959335E1,1.121081409E1
1.164948187E1,-2.790197754E-1,4.938081207E0,9.983189850E0,1.114121078E1
1.165942687E1,2.080673218E-1,4.914131012E0,9.479636993E0,1.067967664E1
1.166937287E1,5.673202515E-1,4.764142914E0,8.938212891E0,1.014448420E1
1.167931787E1,6.637197876E-1,4.711602173E0,8.708740082E0,9.923803344E0
1.168926287E1,7.246430969E-1,4.750820618E0,8.732839966E0,9.967843198E0
1.169920787E1,7.729925537E-1,4.690046997E0,8.742120667E0,9.950815649E0
1.170915288E1,7.695497131E-1,4.528383179E0,8.756939850E0,9.888501227E0
1.171909887E1,8.186476135E-1,4.401147766E0,8.877289581E0,9.942160524E0
1.172904387E1,8.517288208E-1,4.302353210E0,9.050030365E0,1.005677556E1
1.173898888E1,8.021818542E-1,4.180207214E0,9.137598267E0,1.008034375E1
1.174893388E1,6.939569092E-1,4.025129700E0,9.125024414E0,9.997465471E0
1.175887987E1,6.066883850E-1,3.899391174E0,9.078022156E0,9.898677113E0
1.176882487E1,5.400769043E-1,3.787873077E0,9.047485657E0,9.823271462E0
1.177876988E1,5.224136353E-1,3.704346771E0,9.059311066E0,9.801337561E0
1.178871488E1,5.084925842E-1,3.649411011E0,9.084608459E0,9.803411462E0
1.179865987E1,4.796026611E-1,3.615581360E0,9.067244568E0,9.773298897E0
1.180860587E1,4.454736328E-1,3.596870270E0,9.045988770E0,9.745041576E0
1.181855088E1,4.129911804E-1,3.654201050E0,8.983119507E0,9.706708150E0
1.182849588E1,4.614903259E-1,3.696413269E0,8.937464447E0,9.682701850E0
1.183844087E1,4.769082642E-1,3.730242920E0,8.937165070E0,9.696137025E0
1.184838687E1,5.043013000E-1,3.793411560E0,8.827293549E0,9.621091542E0
1.185833188E1,5.628295898E-1,3.886218567E0,8.663234711E0,9.511630121E0
1.186827688E1,5.908213806E-1,3.954476624E0,8.551566925E0,9.440140473E0
1.187822187E1,5.378315735E-1,3.996090088E0,8.460406494E0,9.372111653E0
1.188816788E1,4.224215698E-1,4.036356354E0,8.358318787E0,9.291507172E0
1.189811288E1,3.517684937E-1,4.112398224E0,8.273894348E0,9.246236419E0
1.190805787E1,2.781216431E-1,4.162543945E0,8.290958862E0,9.281385813E0
1.191800287E1,2.496807861E-1,4.188440094E0,8.377628632E0,9.369633526E0
1.192794787E1,2.457888794E-1,4.234095154E0,8.445437622E0,9.450576203E0
1.193789388E1,2.558180237E-1,4.246968384E0,8.494535522E0,9.500490359E0
1.194783887E1,2.372566223E-1,4.265529785E0,8.565038910E0,9.571359704E0
1.195778387E1,2.484832764E-1,4.283642120E0,8.640332336E0,9.647107164E0
1.196772887E1,2.908451843E-1,4.283043365E0,8.654702454E0,9.660896747E0
1.197767488E1,3.159928894E-1,4.310885468E0,8.614735565E0,9.638322151E0
1.198761987E1,2.656974792E-1,4.321513367E0,8.562943268E0,9.595315020E0
1.199756487E1,2.140548706E-1,4.341721344E0,8.581504669E0,9.619697818E0
1.200750987E1,2.143542480E-1,4.390669556E0,8.661139069E0,9.712839794E0
1.201745487E1,1.489402771E-1,4.413422241E0,8.728498993E0,9.781982097E0
1.202740087E1,6.900650024E-2,4.412973175E0,8.734486542E0,9.786232640E0
1.203734600E1,-1.077758789E-2,4.424798584E0,8.781638489E0,9.833419203E0
1.204729100E1,-6.780899048E-2,4.457281036E0,8.872948608E0,9.929812148E0
1.205723600E1,-8.816665649E-2,4.450844421E0,8.938362579E0,9.985595376E0
1.206718200E1,-1.152603149E-1,4.420307922E0,9.038354645E0,1.006202076E1
1.207712700E1,-1.999841309E-1,4.368964691E0,9.210346985E0,1.019599616E1
1.208707200E1,-3.501219177E-1,4.361031189E0,9.351054382E0,1.032392350E1
1.209701700E1,-5.209167480E-1,4.348157959E0,9.430389404E0,1.039759954E1
1.210696300E1,-6.062393188E-1,4.362827454E0,9.423952789E0,1.040253218E1
1.211690800E1,-7.538323975E-1,4.359683990E0,9.284143524E0,1.028447513E1
1.212685300E1,-7.665559387E-1,4.399650879E0,9.082063751E0,1.012069256E1
1.213679800E1,-6.749464417E-1,4.419110413E0,8.837472382E0,9.903787540E0
1.214674300E1,-5.316943359E-1,4.425696716E0,8.648565216E0,9.729705576E0
1.215668900E1,-3.661386108E-1,4.432582397E0,8.559650116E0,9.646214506E0
1.216663400E1,-2.634521484E-1,4.461172943E0,8.462352448E0,9.569894462E0
1.217657900E1,-2.017803955E-1,4.510121155E0,8.373437347E0,9.512957541E0
1.218652400E1,-1.173559570E-1,4.586312714E0,8.271798706E0,9.458894785E0
1.219647000E1,-5.373825073E-2,4.659809875E0,8.102201385E0,9.346784643E0
1.220641500E1,-1.945953369E-3,4.708009644E0,7.973469086E0,9.259674284E0
1.221636000E1,2.859054565E-2,4.733905792E0,7.892038422E0,9.202986033E0
1.222630500E1,6.735992432E-2,4.805157623E0,7.898475037E0,9.245538656E0
1.223625000E1,8.831634521E-2,4.862039337E0,7.944579163E0,9.314696150E0
1.224619600E1,7.499404907E-2,4.889282684E0,7.926317139E0,9.313281519E0
1.225614100E1,1.269360352E-1,4.930147705E0,7.936945038E0,9.344386854E0
1.226608600E1,1.971400452E-1,4.944368134E0,7.998616791E0,9.405504293E0
1.227603100E1,2.646496582E-1,4.917723541E0,8.071515198E0,9.455337215E0
1.228597700E1,3.390449524E-1,4.897365875E0,8.183632050E0,9.543111522E0
1.229592200E1,3.944297791E-1,4.919819183E0,8.337811432E0,9.689132836E0
1.230586700E1,3.900888062E-1,4.916376343E0,8.545279999E0,9.866343592E0
1.231581200E1,3.727249146E-1,4.912334747E0,8.634644165E0,9.941178823E0
1.232575700E1,3.348536682E-1,4.944068756E0,8.710087280E0,1.002105600E1
1.233570300E1,3.305126953E-1,4.972808990E0,8.789721680E0,1.010431963E1
1.234564800E1,3.565585327E-1,4.984185333E0,8.758586426E0,1.008375295E1
1.235559300E1,3.465293884E-1,4.996609497E0,8.681646423E0,1.002283262E1
1.236553800E1,2.778222656E-1,4.996609497E0,8.685837708E0,1.002432384E1
1.237548400E1,2.046244812E-1,4.985831909E0,8.740474091E0,1.006460522E1
1.238542900E1,1.293310547E-1,4.927902374E0,8.834029541E0,1.011637417E1
1.239537400E1,8.622070312E-2,4.882097626E0,8.897198181E0,1.014901211E1
1.240531900E1,9.475296021E-2,4.791086884E0,8.878187714E0,1.008889036E1
1.241526400E1,1.583706665E-1,4.691843262E0,8.855734406E0,1.002309864E1
1.242521000E1,2.225871277E-1,4.592150574E0,8.878187714E0,9.997980246E0
1.243515500E1,3.206332397E-1,4.525988159E0,8.848100281E0,9.943653909E0
1.244510000E1,4.105961609E-1,4.450844421E0,8.759783936E0,9.834247295E0
1.245504500E1,4.872367859E-1,4.391417999E0,8.628357239E0,9.693838268E0
1.246499100E1,5.117857361E-1,4.353696442E0,8.475075989E0,9.541672304E0
1.247493600E1,4.819976807E-1,4.340374146E0,8.332572327E0,9.407599644E0
1.248488100E1,4.128414917E-1,4.338128815E0,8.174650726E0,9.263623168E0
1.249482600E1,3.315605164E-1,4.394411774E0,8.035739594E0,9.164818494E0
1.250477100E1,2.621049500E-1,4.482728119E0,7.864196320E0,9.055889473E0
1.251471700E1,1.249900818E-1,4.553979950E0,7.753426666E0,8.992773820E0
1.252466200E1,2.320175171E-2,4.606371002E0,7.643106079E0,8.923915210E0
1.253460700E1,-5.508544922E-2,4.675377502E0,7.604785767E0,8.927203132E0
1.254455200E1,-1.615141296E-1,4.737049255E0,7.674840088E0,9.020470766E0
1.255449800E1,-2.694396973E-1,4.795128479E0,7.835905151E0,9.190607402E0
1.256444300E1,-3.926335144E-1,4.868475952E0,8.052205353E0,9.417761423E0
1.257438800E1,-5.801934814E-1,4.966671753E0,8.216413879E0,9.618415140E0
1.258433300E1,-7.460485840E-1,5.028942261E0,8.309669952E0,9.741532912E0
1.259427800E1,-8.869056702E-1,5.097948761E0,8.304281158E0,9.784516789E0
1.260422400E1,-1.105900269E0,5.151387634E0,8.342302094E0,9.866803646E0
1.261416900E1,-1.291214905E0,5.207670593E0,8.504115601E0,1.005520020E1
1.262411400E1,-1.455722809E0,5.268294525E0,8.749156036E0,1.031609361E1
1.263405900E1,-1.550775146E0,5.287304993E0,8.966653748E0,1.052432312E1
1.264400500E1,-1.543440399E0,5.307363281E0,9.213490448E0,1.074424122E1
1.265395000E1,-1.475481720E0,5.318140869E0,9.382788391E0,1.088560456E1
1.266389500E1,-1.365610199E0,5.327571259E0,9.397158508E0,1.088827327E1
1.267384000E1,-1.318158875E0,5.321434021E0,9.373956757E0,1.085938618E1
1.268378500E1,-1.299597473E0,5.335355072E0,9.378297729E0,1.086772449E1
1.269373100E1,-1.279090118E0,5.423222351E0,9.445058899E0,1.096615474E1
1.270367600E1,-1.269060974E0,5.566474457E0,9.539063416E0,1.111709874E1
1.271362100E1,-1.253493347E0,5.767955475E0,9.561367035E0,1.123656066E1
1.272356600E1,-1.224453735E0,5.952072601E0,9.490264893E0,1.126905422E1
1.273351200E1,-1.234632568E0,6.074068909E0,9.498497772E0,1.134196150E1
1.274345700E1,-1.394500122E0,6.125112762E0,9.551337891E0,1.143195926E1
1.275340200E1,-1.638343048E0,6.112538910E0,9.595496063E0,1.149438317E1
1.276334700E1,-1.721120911E0,6.070476379E0,9.669142914E0,1.154578994E1
1.277329200E1,-1.714983673E0,5.991440735E0,9.658515015E0,1.149458322E1
1.278323800E1,-1.575324097E0,5.858068085E0,9.894424438E0,1.160595721E1
1.279318300E1,-1.190175018E0,5.860612793E0,1.020981857E1,1.183231567E1
1.280312800E1,-8.773255920E-1,5.950276337E0,1.057910065E1,1.216934095E1
1.281307300E1,-6.027964783E-1,6.042634277E0,1.095856155E1,1.252864174E1
1.282301900E1,-4.677772522E-1,6.010151825E0,1.106349335E1,1.259927083E1
1.283296400E1,-4.653822327E-1,5.962550812E0,1.118339401E1,1.268214865E1
1.284290900E1,-5.882766724E-1,6.028713226E0,1.141316620E1,1.292098353E1
1.285285400E1,-9.654922485E-1,5.918692017E0,1.158994858E1,1.304952101E1
1.286279900E1,-1.502276001E0,5.589676208E0,1.166883453E1,1.302547553E1
1.287274500E1,-1.884730682E0,5.293891296E0,1.155611893E1,1.284995640E1
1.288269000E1,-2.041454773E0,4.930896149E0,1.133547775E1,1.252893971E1
1.289263500E1,-2.135309601E0,4.553081818E0,1.116228790E1,1.224282534E1
1.290258000E1,-2.162403259E0,4.321663055E0,1.081246536E1,1.184323295E1
1.291252600E1,-2.036814423E0,4.135749664E0,1.018422180E1,1.117906132E1
1.292247100E1,-1.831890564E0,4.032614136E0,9.377399597E0,1.037079664E1
